,solar,wind,cons,market,spot
2019-03-31 22:00:00+02:00,0,12122.2089,49658,33.74935351,40.3
2019-03-31 23:00:00+02:00,0,12484.0922,46487,30.39760107,37.51
2019-04-01 00:00:00+02:00,0,11442.4526,42955,26.44845919,31.06
2019-04-01 01:00:00+02:00,0,10659.6806,41547,25.74327139,29.96
2019-04-01 02:00:00+02:00,0,9946.9057,41008,24.58628364,31.07
2019-04-01 03:00:00+02:00,0,9589.0606,42044,23.89576402,31.08
2019-04-01 04:00:00+02:00,0,9288.6386,44431,24.3114692,31.09
2019-04-01 05:00:00+02:00,0,9063.2639,49075,31.30517615,37.22
2019-04-01 06:00:00+02:00,25,8972.4241,57135,43.3109599,47.08
2019-04-01 07:00:00+02:00,1830,8894.2875,62580,48.83329814,56.95
2019-04-01 08:00:00+02:00,6687,8813.2211,65268,52.24845398,53.56
2019-04-01 09:00:00+02:00,12581,8016.8331,65550,44.67284508,45.95
2019-04-01 10:00:00+02:00,18051,7327.9728,66520,41.5222937,42.2
2019-04-01 11:00:00+02:00,22228,6775.4834,66879,39.72036984,39.11
2019-04-01 12:00:00+02:00,24613,6810.1086,65969,32.68382485,34.3
2019-04-01 13:00:00+02:00,24979,6978.3549,65246,32.6278361,32.29
2019-04-01 14:00:00+02:00,23315,7278.3149,64053,32.52765379,31.1
2019-04-01 15:00:00+02:00,19813,7853.1338,62980,31.39253543,31.55
2019-04-01 16:00:00+02:00,14893,8577.4703,61642,31.15729664,31.8
2019-04-01 17:00:00+02:00,9263,9417.622,61461,35.05690319,35.74
2019-04-01 18:00:00+02:00,4022,11165.8466,63044,42.60972257,43.06
2019-04-01 19:00:00+02:00,780,13100.3869,65248,44.82121573,45.1
2019-04-01 20:00:00+02:00,0,15147.1732,62889,46.4984088,45.06
2019-04-01 21:00:00+02:00,0,17521.9273,59344,39.70462537,39.41
2019-04-01 22:00:00+02:00,0,20039.3031,55645,34.94349005,35.8
2019-04-01 23:00:00+02:00,0,22560.8446,51342,28.1630551,30.65
2019-04-02 00:00:00+02:00,0,22287.6248,48372,30.94695185,29.11
2019-04-02 01:00:00+02:00,0,22000.4376,46528,27.85251802,26.93
2019-04-02 02:00:00+02:00,0,21800.7113,45620,28.52089786,25.43
2019-04-02 03:00:00+02:00,0,21246.7921,46400,26.06665161,25.16
2019-04-02 04:00:00+02:00,0,20715.5467,48231,27.60150278,27.52
2019-04-02 05:00:00+02:00,0,20210.07,52079,31.6137046,31.04
2019-04-02 06:00:00+02:00,31,19897.778,58972,43.01515094,40.29
2019-04-02 07:00:00+02:00,1768,19677.4789,64118,46.09410653,43.78
2019-04-02 08:00:00+02:00,6184,19603.7013,66672,45.16028735,43.13
2019-04-02 09:00:00+02:00,11463,17809.3169,67061,42.12569814,39.53
2019-04-02 10:00:00+02:00,16335,16300.6446,68007,42.713805,36.68
2019-04-02 11:00:00+02:00,20040,15057.5754,68685,35.1739501,31.39
2019-04-02 12:00:00+02:00,22141,15709.0338,67872,32.57922505,29
2019-04-02 13:00:00+02:00,22440,16307.1381,67139,33.87900931,29.09
2019-04-02 14:00:00+02:00,20930,16842.1661,66328,32.21302147,29.49
2019-04-02 15:00:00+02:00,17787,17578.0994,65253,30.76426387,29.09
2019-04-02 16:00:00+02:00,13384,18375.443,63909,29.67649623,30.1
2019-04-02 17:00:00+02:00,8351,19232.3709,63301,34.78552312,35.08
2019-04-02 18:00:00+02:00,3661,19414.6437,63495,42.21282804,40.73
2019-04-02 19:00:00+02:00,740,19716.9741,65337,45.18706507,43.15
2019-04-02 20:00:00+02:00,0,20147.5246,63340,44.77293568,42.74
2019-04-02 21:00:00+02:00,0,20032.0521,59924,42.03845114,38.2
2019-04-02 22:00:00+02:00,0,20042.6811,56020,42.46639669,35.08
2019-04-02 23:00:00+02:00,0,20243.6694,51494,38.14404674,30.69
2019-04-03 00:00:00+02:00,0,19105.1796,47812,39.73379041,31.9
2019-04-03 01:00:00+02:00,0,18341.0622,45938,38.35577559,31.5
2019-04-03 02:00:00+02:00,0,17647.2578,44969,33.65584299,31.08
2019-04-03 03:00:00+02:00,0,15660.6042,45710,34.16128653,31.19
2019-04-03 04:00:00+02:00,0,13774.8168,47548,34.90470207,32.57
2019-04-03 05:00:00+02:00,0,12082.3852,51511,40.91883097,35
2019-04-03 06:00:00+02:00,27,10268.489,58601,45.60556073,42.98
2019-04-03 07:00:00+02:00,1316,8829.2667,64041,55.55324411,48.25
2019-04-03 08:00:00+02:00,4468,7807.9251,66786,58.83249683,52.42
2019-04-03 09:00:00+02:00,8185,6305.6624,67364,60.08298916,54.72
2019-04-03 10:00:00+02:00,11599,5347.6284,68457,55.87416923,49.47
2019-04-03 11:00:00+02:00,14187,4819.0597,69297,48.98306838,47.99
2019-04-03 12:00:00+02:00,15648,4752.0902,68384,43.93517458,45.01
2019-04-03 13:00:00+02:00,15849,4873.4539,67464,43.50343435,43.11
2019-04-03 14:00:00+02:00,14786,5179.9659,66394,43.19320703,41.77
2019-04-03 15:00:00+02:00,12582,5026.5721,65352,42.9582231,41.48
2019-04-03 16:00:00+02:00,9496,5106.6114,64019,44.30879443,41.73
2019-04-03 17:00:00+02:00,5965,5445.0659,63472,46.7519694,42.68
2019-04-03 18:00:00+02:00,2660,5351.834,63658,49.77898738,45.44
2019-04-03 19:00:00+02:00,575,5736.0627,65442,54.74637372,51.32
2019-04-03 20:00:00+02:00,0,6638.931,63405,54.57718528,52.34
2019-04-03 21:00:00+02:00,0,7246.3859,60073,43.42692482,44.08
2019-04-03 22:00:00+02:00,0,8415.2213,56292,38.83276428,39.1
2019-04-03 23:00:00+02:00,0,10064.1,51834,36.60070221,36.58
2019-04-04 00:00:00+02:00,0,9891.4934,49214,35.75217739,35.6
2019-04-04 01:00:00+02:00,0,9823.3788,47497,37.12526232,35.12
2019-04-04 02:00:00+02:00,0,10115.3887,46616,35.73103753,33
2019-04-04 03:00:00+02:00,0,9261.7332,47237,35.45289855,32.59
2019-04-04 04:00:00+02:00,0,8852.4394,48777,39.66858767,34.13
2019-04-04 05:00:00+02:00,0,8864.086,52441,44.8311008,36.86
2019-04-04 06:00:00+02:00,48,8228.7155,60214,55.49666242,44.67
2019-04-04 07:00:00+02:00,1594,7880.3862,65246,63.75137819,53.64
2019-04-04 08:00:00+02:00,5085,7876.1354,67625,75.17172044,59.86
2019-04-04 09:00:00+02:00,9148,7195.4314,67699,83.11235034,46.92
2019-04-04 10:00:00+02:00,12858,6843.7179,68212,65.02110729,48
2019-04-04 11:00:00+02:00,15655,6804.8543,69099,62.05708781,47
2019-04-04 12:00:00+02:00,17218,7368.7904,68722,64.63154407,40.85
2019-04-04 13:00:00+02:00,17403,8241.3887,68389,58.46076669,41.32
2019-04-04 14:00:00+02:00,16208,9396.6165,67270,49.36276682,38.59
2019-04-04 15:00:00+02:00,13770,9928.1166,66307,44.54683377,100000
2019-04-04 16:00:00+02:00,10373,10977.1155,64907,43.62849333,38.1
2019-04-04 17:00:00+02:00,6499,12439.3827,64353,44.73019537,40.08
2019-04-04 18:00:00+02:00,2884,12384.5921,64538,51.75622252,45.23
2019-04-04 19:00:00+02:00,615,12582.3756,65198,52.95424169,50.5
2019-04-04 20:00:00+02:00,0,13019.3997,64581,51.77886398,48.93
2019-04-04 21:00:00+02:00,0,13480.3663,61707,44.53360391,43.81
2019-04-04 22:00:00+02:00,0,14266.0484,58071,41.42418157,38.49
2019-04-04 23:00:00+02:00,0,15313.4261,53504,39.95241246,36.8
2019-04-05 00:00:00+02:00,0,9943.3751,50441,39.30538594,35.36
2019-04-05 01:00:00+02:00,0,9898.1165,48482,37.40688144,35.47
2019-04-05 02:00:00+02:00,0,9997.9542,47495,35.50834274,34.49
2019-04-05 03:00:00+02:00,0,9690.1214,47794,34.90385352,33.76
2019-04-05 04:00:00+02:00,0,9484.4973,49106,37.02799426,36.17
2019-04-05 05:00:00+02:00,0,9440.7563,52730,39.23090982,38.63
2019-04-05 06:00:00+02:00,37,8601.5292,60087,51.19873242,44.84
2019-04-05 07:00:00+02:00,1147,8059.7912,64619,61.52173203,53.16
2019-04-05 08:00:00+02:00,3581,7832.1286,66728,62.09507886,58.67
2019-04-05 09:00:00+02:00,6423,7319.7352,67263,62.44662743,53.64
2019-04-05 10:00:00+02:00,9021,7071.8418,68277,56.22288154,46.58
2019-04-05 11:00:00+02:00,10981,6998.1085,69145,53.9047327,44.01
2019-04-05 12:00:00+02:00,12079,6772.7688,68256,49.71556485,41.18
2019-04-05 13:00:00+02:00,12211,6703.3492,67081,45.57659894,40.08
2019-04-05 14:00:00+02:00,11378,6910.6727,65556,43.56415557,38.64
2019-04-05 15:00:00+02:00,9672,5814.1393,64142,42.36879369,38.34
2019-04-05 16:00:00+02:00,7292,5120.1038,63061,41.36189939,38.64
2019-04-05 17:00:00+02:00,4575,4808.5056,62421,43.64550644,40.96
2019-04-05 18:00:00+02:00,2035,4512.1585,61871,47.26262859,44.35
2019-04-05 19:00:00+02:00,445,4655.1262,62307,51.96296464,47.23
2019-04-05 20:00:00+02:00,0,5278.0287,60970,51.99532035,46.94
2019-04-05 21:00:00+02:00,0,5511.2299,58015,45.88013589,41.99
2019-04-05 22:00:00+02:00,0,6146.2393,54976,44.43067393,41.33
2019-04-05 23:00:00+02:00,0,7079.5963,50932,43.58984635,40.33
2019-04-06 00:00:00+02:00,0,4580.9497,48059,41.26093196,41.65
2019-04-06 01:00:00+02:00,0,4740.427,45822,41.09813333,39.86
2019-04-06 02:00:00+02:00,0,5144.1963,44552,40.64089554,38.31
2019-04-06 03:00:00+02:00,0,4660.5002,44495,39.95716061,36.1
2019-04-06 04:00:00+02:00,0,4410.8893,44777,40.0427186,36.13
2019-04-06 05:00:00+02:00,0,4436.2049,45046,41.01394762,37.27
2019-04-06 06:00:00+02:00,79,4355.1046,45862,42.00472085,39.2
2019-04-06 07:00:00+02:00,2013,4500.18,48855,44.29663397,42.03
2019-04-06 08:00:00+02:00,6160,4905.9309,52792,43.66269623,44.06
2019-04-06 09:00:00+02:00,10983,4459.0482,54977,49.46245956,46.51
2019-04-06 10:00:00+02:00,15394,4384.2331,56195,52.04535893,42.72
2019-04-06 11:00:00+02:00,18729,4627.6285,56311,48.3312067,40.91
2019-04-06 12:00:00+02:00,20604,5735.468,55960,40.85661606,34.56
2019-04-06 13:00:00+02:00,20846,7324.3383,54289,38.35242841,33.66
2019-04-06 14:00:00+02:00,19451,9395.4815,52765,37.64075707,31.03
2019-04-06 15:00:00+02:00,16574,9967.5289,51946,38.2586917,31.02
2019-04-06 16:00:00+02:00,12550,10768.889,50990,37.21846888,31.04
2019-04-06 17:00:00+02:00,7941,11778.1621,51289,40.4226194,32.41
2019-04-06 18:00:00+02:00,3604,12193.5807,52419,46.60770159,41.28
2019-04-06 19:00:00+02:00,831,12765.8044,53031,48.07434448,42.91
2019-04-06 20:00:00+02:00,5,13484.521,52212,46.72591906,41.88
2019-04-06 21:00:00+02:00,0,13890.3716,50324,42.46146934,39.99
2019-04-06 22:00:00+02:00,0,14455.9839,48619,40.10189547,39.21
2019-04-06 23:00:00+02:00,0,15153.6994,45360,38.21950364,36.22
2019-04-07 00:00:00+02:00,0,13400.6545,42753,38.66420668,36.05
2019-04-07 01:00:00+02:00,0,11952.1159,40660,38.08735987,37.71
2019-04-07 02:00:00+02:00,0,10686.4011,39480,37.00885714,37.13
2019-04-07 03:00:00+02:00,0,9720.2604,39212,35.29477108,35.5
2019-04-07 04:00:00+02:00,0,8861.5588,39785,35.93524641,35.64
2019-04-07 05:00:00+02:00,0,8126.15,40053,35.06379813,36.17
2019-04-07 06:00:00+02:00,106,7796.3347,39826,39.32013039,36.69
2019-04-07 07:00:00+02:00,2344,7576.0079,41507,37.70167396,39.43
2019-04-07 08:00:00+02:00,7001,7477.8826,44953,37.18829513,40.51
2019-04-07 09:00:00+02:00,12399,5978.6057,47779,36.15850494,40.66
2019-04-07 10:00:00+02:00,17329,4815.1968,49434,35.1996006,36.63
2019-04-07 11:00:00+02:00,21056,3958.7753,50814,32.10947477,34.99
2019-04-07 12:00:00+02:00,23155,4437.5891,50467,29.32703987,34.68
2019-04-07 13:00:00+02:00,23431,5135.6903,48884,24.19485941,31.5
2019-04-07 14:00:00+02:00,21881,6082.9331,47178,20.6216394,28.03
2019-04-07 15:00:00+02:00,18677,6075.1272,46214,23.86474029,28.92
2019-04-07 16:00:00+02:00,14189,6156.8719,46026,26.11579044,31.4
2019-04-07 17:00:00+02:00,9037,6329.8476,47276,34.8696602,34.87
2019-04-07 18:00:00+02:00,4167,6836.5023,49714,46.33349527,42.9
2019-04-07 19:00:00+02:00,1007,7630.5961,50801,47.94715523,46.65
2019-04-07 20:00:00+02:00,9,8683.2847,51709,48.37023145,49.65
2019-04-07 21:00:00+02:00,0,9148.7833,50649,45.13975289,46.27
2019-04-07 22:00:00+02:00,0,9819.5612,49560,44.29412653,45.55
2019-04-07 23:00:00+02:00,0,10668.1422,46419,42.92484902,44.01
2019-04-08 00:00:00+02:00,0,7428.0334,43951,46.22090005,38.84
2019-04-08 01:00:00+02:00,0,6407.0848,42345,42.04805839,37.7
2019-04-08 02:00:00+02:00,0,5664.3796,41588,40.13462942,36.73
2019-04-08 03:00:00+02:00,0,5591.1934,41958,40.39550454,36.3
2019-04-08 04:00:00+02:00,0,5713.3173,44279,41.62822312,37.2
2019-04-08 05:00:00+02:00,0,5965.5916,48786,43.80295123,41.6
2019-04-08 06:00:00+02:00,105,6234.6196,57410,56.32181373,54.96
2019-04-08 07:00:00+02:00,1855,6749.2893,63024,58.95079818,59.47
2019-04-08 08:00:00+02:00,5333,7576.0356,65983,60.1238116,60
2019-04-08 09:00:00+02:00,9343,7446.0337,66784,55.55452762,58.62
2019-04-08 10:00:00+02:00,12993,7527.4614,67499,49.49889106,49.1
2019-04-08 11:00:00+02:00,15742,7726.7904,68159,46.1812386,44.4
2019-04-08 12:00:00+02:00,17278,8191.6543,67464,42.89508927,42.82
2019-04-08 13:00:00+02:00,17459,8616.9077,67121,39.03186565,41.85
2019-04-08 14:00:00+02:00,16282,8987.1298,65859,38.42126063,40.42
2019-04-08 15:00:00+02:00,13877,9127.6491,64897,39.32294167,40.17
2019-04-08 16:00:00+02:00,10521,9431.2465,63481,42.31998541,39.73
2019-04-08 17:00:00+02:00,6678,9973.483,63511,44.58494155,42.84
2019-04-08 18:00:00+02:00,3056,10907.6375,63420,47.72791353,45.05
2019-04-08 19:00:00+02:00,724,12494.0027,63698,50.33814039,48.46
2019-04-08 20:00:00+02:00,5,14528.1369,62967,49.5010304,46.58
2019-04-08 21:00:00+02:00,0,14039.0239,60060,44.05247487,43.42
2019-04-08 22:00:00+02:00,0,13670.3511,56027,41.95221982,41.94
2019-04-08 23:00:00+02:00,0,13445.7044,51736,40.8515878,37.44
2019-04-09 00:00:00+02:00,0,12805.6311,48750,38.47037357,34.75
2019-04-09 01:00:00+02:00,0,12207.4263,46877,38.05118931,34.69
2019-04-09 02:00:00+02:00,0,11761.0699,45890,36.85842494,35.6
2019-04-09 03:00:00+02:00,0,11184.4235,46251,36.00343095,34.96
2019-04-09 04:00:00+02:00,0,10688.0589,48106,36.95602535,35.12
2019-04-09 05:00:00+02:00,0,10294.2761,51896,40.47814265,37.47
2019-04-09 06:00:00+02:00,123,10168.2432,59407,47.82484709,47.2
2019-04-09 07:00:00+02:00,1967,10148.2426,64548,52.63987751,52.08
2019-04-09 08:00:00+02:00,5550,10228.0047,67250,53.69274727,55.32
2019-04-09 09:00:00+02:00,9641,9992.7069,67773,51.35161015,49.47
2019-04-09 10:00:00+02:00,13357,9792.0274,68436,46.9503427,46.73
2019-04-09 11:00:00+02:00,16152,9645.3288,69167,44.09359462,44.79
2019-04-09 12:00:00+02:00,17714,9537.2749,68451,39.99171271,42.76
2019-04-09 13:00:00+02:00,17899,9495.2081,68093,37.29560606,40.94
2019-04-09 14:00:00+02:00,16705,9539.3148,66877,36.02462738,39.59
2019-04-09 15:00:00+02:00,14265,9576.3909,65757,36.45860049,37.38
2019-04-09 16:00:00+02:00,10857,9842.4518,64296,36.79617329,37.39
2019-04-09 17:00:00+02:00,6946,10318.0175,64030,40.23764923,40.71
2019-04-09 18:00:00+02:00,3241,11190.5674,63921,43.03204737,44.09
2019-04-09 19:00:00+02:00,803,12282.0573,64278,47.54101478,47.01
2019-04-09 20:00:00+02:00,10,13528.9524,63349,47.84526343,45.94
2019-04-09 21:00:00+02:00,0,14052.5857,60563,41.75511443,42.76
2019-04-09 22:00:00+02:00,0,14655.9817,56619,39.23290386,42.01
2019-04-09 23:00:00+02:00,0,15330.8378,52403,38.61209993,39.07
2019-04-10 00:00:00+02:00,0,13982.2208,48899,37.21186468,37.51
2019-04-10 01:00:00+02:00,0,13081.2188,47030,36.51662773,37.18
2019-04-10 02:00:00+02:00,0,12284.8535,46058,37.02989505,36.54
2019-04-10 03:00:00+02:00,0,11916.999,46423,35.40744244,35.78
2019-04-10 04:00:00+02:00,0,11621.6351,48271,35.52826698,36.63
2019-04-10 05:00:00+02:00,0,11397.383,52027,36.38925386,38.55
2019-04-10 06:00:00+02:00,140,11135.7385,59453,44.15878576,46.99
2019-04-10 07:00:00+02:00,2007,10936.4625,64559,49.42464177,54.43
2019-04-10 08:00:00+02:00,5510,10805.7405,67227,48.79868529,58.02
2019-04-10 09:00:00+02:00,9491,10515.7503,67746,46.61859523,50.59
2019-04-10 10:00:00+02:00,13097,10285.0378,68415,43.49757559,46.21
2019-04-10 11:00:00+02:00,15805,10128.4997,69123,40.12569284,44.44
2019-04-10 12:00:00+02:00,17310,9863.2537,68413,36.396201,41.16
2019-04-10 13:00:00+02:00,17476,9661.0425,68064,36.54359442,39.98
2019-04-10 14:00:00+02:00,16302,9533.5741,66853,36.4898544,38.22
2019-04-10 15:00:00+02:00,13917,10139.5369,65749,37.55103088,37.6
2019-04-10 16:00:00+02:00,10592,10811.9109,64309,37.51169382,38.12
2019-04-10 17:00:00+02:00,6779,11531.3828,64129,41.10875137,42.6
2019-04-10 18:00:00+02:00,3169,12527.4111,64059,44.94733419,46.5
2019-04-10 19:00:00+02:00,789,13673.1557,64345,46.60028271,47.2
2019-04-10 20:00:00+02:00,10,14921.1786,63369,46.17032052,46.97
2019-04-10 21:00:00+02:00,0,14933.8885,60653,43.56218584,44.56
2019-04-10 22:00:00+02:00,0,15074.651,56772,40.82445023,42.6
2019-04-10 23:00:00+02:00,0,15286.0239,52579,36.61027184,39.23
2019-04-11 00:00:00+02:00,0,14249.6659,49199,33.55609259,37.5
2019-04-11 01:00:00+02:00,0,13466.1258,47300,33.43083022,37.07
2019-04-11 02:00:00+02:00,0,12747.4311,46553,33.64300323,37.07
2019-04-11 03:00:00+02:00,0,11982.7205,47112,33.87090216,36.52
2019-04-11 04:00:00+02:00,0,11266.0528,48754,35.08447308,37.1
2019-04-11 05:00:00+02:00,0,10614.0831,52389,38.65913818,38.87
2019-04-11 06:00:00+02:00,167,9622.3231,59655,52.06176692,47.91
2019-04-11 07:00:00+02:00,2249,8753.2599,64367,58.0042567,56.4
2019-04-11 08:00:00+02:00,6126,8015.7346,66776,58.25676408,59.24
2019-04-11 09:00:00+02:00,10518,7938.4298,67182,52.44042306,51.7
2019-04-11 10:00:00+02:00,14495,8041.7228,67985,49.08297178,48.55
2019-04-11 11:00:00+02:00,17482,8313.1362,68620,45.5009532,45.98
2019-04-11 12:00:00+02:00,19146,7991.9788,68254,43.7292825,43.95
2019-04-11 13:00:00+02:00,19337,7710.4954,67868,43.57040404,39.86
2019-04-11 14:00:00+02:00,18056,7481.5311,67013,43.16958551,38.9
2019-04-11 15:00:00+02:00,15441,7581.006,65828,42.31688897,39.28
2019-04-11 16:00:00+02:00,11791,7745.211,64691,41.02339445,39
2019-04-11 17:00:00+02:00,7600,7985.6191,64334,45.0118561,43.92
2019-04-11 18:00:00+02:00,3612,8208.1325,64386,48.13155764,47.69
2019-04-11 19:00:00+02:00,957,8556.326,64854,50.9413831,54.02
2019-04-11 20:00:00+02:00,15,9016.0986,63855,49.1657397,52.99
2019-04-11 21:00:00+02:00,0,9228.0486,61057,45.11671289,49.02
2019-04-11 22:00:00+02:00,0,9538.7187,57521,45.09785374,47.2
2019-04-11 23:00:00+02:00,0,9980.9304,53080,41.90800414,44.05
2019-04-12 00:00:00+02:00,0,10523.5908,50072,43.50548564,39.59
2019-04-12 01:00:00+02:00,0,9987.0728,48234,43.43225173,39.01
2019-04-12 02:00:00+02:00,0,9442.8844,47340,41.35779353,37.95
2019-04-12 03:00:00+02:00,0,9251.3359,48105,40.21083731,37.22
2019-04-12 04:00:00+02:00,0,9081.089,49675,39.05703982,37.5
2019-04-12 05:00:00+02:00,0,8951.2562,53113,43.51474344,41.05
2019-04-12 06:00:00+02:00,150,8623.0322,59695,52.45279193,49.62
2019-04-12 07:00:00+02:00,1768,8382.9856,64369,61.47009162,58.98
2019-04-12 08:00:00+02:00,4689,8255.1975,67019,65.43296014,60.08
2019-04-12 09:00:00+02:00,7960,8167.7351,67480,63.52236411,51.55
2019-04-12 10:00:00+02:00,10914,8218.4868,68462,53.50455104,48.97
2019-04-12 11:00:00+02:00,13130,8378.7911,69121,48.98826541,46.99
2019-04-12 12:00:00+02:00,14366,8021.5273,68518,46.91740868,45.1
2019-04-12 13:00:00+02:00,14510,7732.7765,67212,45.15422948,44.11
2019-04-12 14:00:00+02:00,13562,7526.1118,65882,43.39585308,42.11
2019-04-12 15:00:00+02:00,11624,7710.0657,64736,43.00502052,40.67
2019-04-12 16:00:00+02:00,8915,7960.692,63474,43.15036736,38.57
2019-04-12 17:00:00+02:00,5795,8258.4383,62829,46.36045256,41.73
2019-04-12 18:00:00+02:00,2808,8136.1024,62117,49.20635437,46.43
2019-04-12 19:00:00+02:00,773,8168.166,62049,51.32321681,48.43
2019-04-12 20:00:00+02:00,22,8370.606,60689,52.52425596,48.08
2019-04-12 21:00:00+02:00,0,8179.6606,58334,48.736777,45.36
2019-04-12 22:00:00+02:00,0,8116.3952,55476,48.5630043,45.27
2019-04-12 23:00:00+02:00,0,8172.245,51977,45.14700436,43.27
2019-04-13 00:00:00+02:00,0,8392.2651,48955,46.33303476,44.78
2019-04-13 01:00:00+02:00,0,8569.9518,46965,45.53712077,43.53
2019-04-13 02:00:00+02:00,0,8845.4919,45635,44.27937864,42.36
2019-04-13 03:00:00+02:00,0,8896.3961,45497,42.6048745,40.11
2019-04-13 04:00:00+02:00,0,9026.5008,45901,41.35767602,39.45
2019-04-13 05:00:00+02:00,0,9245.8796,45794,41.61545367,40.93
2019-04-13 06:00:00+02:00,167,9180.1317,46251,42.37626531,43.78
2019-04-13 07:00:00+02:00,1792,9212.3048,49107,43.55262406,45.1
2019-04-13 08:00:00+02:00,4708,9344.7268,52957,45.89474577,47.28
2019-04-13 09:00:00+02:00,7975,9858.1457,55391,44.91159479,46.96
2019-04-13 10:00:00+02:00,10928,10509.2973,56919,39.19740599,42.45
2019-04-13 11:00:00+02:00,13148,11236.175,58024,36.047449,39.85
2019-04-13 12:00:00+02:00,14389,11750.2471,57259,33.88242228,38.57
2019-04-13 13:00:00+02:00,14540,12297.0341,55317,31.5028418,38.02
2019-04-13 14:00:00+02:00,13599,12828.8695,53332,36.63151102,37.11
2019-04-13 15:00:00+02:00,11667,13157.4853,52670,34.52375942,36.42
2019-04-13 16:00:00+02:00,8959,13562.7405,52067,35.80181609,35.65
2019-04-13 17:00:00+02:00,5835,14039.9846,52428,39.7678903,37.83
2019-04-13 18:00:00+02:00,2836,13877.5166,52764,45.58142145,43.03
2019-04-13 19:00:00+02:00,794,13871.6142,53029,48.85464907,46.09
2019-04-13 20:00:00+02:00,23,14067.503,52474,47.70791005,46.28
2019-04-13 21:00:00+02:00,0,14457.5055,51223,47.85900408,43.1
2019-04-13 22:00:00+02:00,0,15076.5494,49796,46.06967311,40.24
2019-04-13 23:00:00+02:00,0,15852.3437,46525,41.59289929,35.08
2019-04-14 00:00:00+02:00,0,14103.3516,43966,36.85340935,36.58
2019-04-14 01:00:00+02:00,0,13895.4497,42086,36.57261824,35.31
2019-04-14 02:00:00+02:00,0,13673.2878,41124,36.65629313,35.03
2019-04-14 03:00:00+02:00,0,13098.5199,40998,37.709897,36.61
2019-04-14 04:00:00+02:00,0,12558.4675,41271,38.32057244,37.23
2019-04-14 05:00:00+02:00,0,12114.2847,41022,38.4265971,37.01
2019-04-14 06:00:00+02:00,161,11786.0334,40071,38.67564907,37.36
2019-04-14 07:00:00+02:00,1654,11602.4609,41810,39.29176415,38.18
2019-04-14 08:00:00+02:00,4272,11559.0845,45416,42.22954663,40.36
2019-04-14 09:00:00+02:00,7191,12068.8725,48289,41.55916875,39.76
2019-04-14 10:00:00+02:00,9823,12753.6193,50410,41.09919995,37.1
2019-04-14 11:00:00+02:00,11798,13586.8482,52156,37.73568106,36.4
2019-04-14 12:00:00+02:00,12900,14442.3128,52006,34.27863571,34.89
2019-04-14 13:00:00+02:00,13031,15329.0762,50432,34.42246514,33.87
2019-04-14 14:00:00+02:00,12191,16218.2846,49151,32.79580053,29.75
2019-04-14 15:00:00+02:00,10472,16519.8487,48161,34.32039424,28.97
2019-04-14 16:00:00+02:00,8064,16767.1201,47858,37.36375552,31.26
2019-04-14 17:00:00+02:00,5285,17026.6307,48621,39.88804468,35.04
2019-04-14 18:00:00+02:00,2610,16139.7824,50059,45.9056254,41.87
2019-04-14 19:00:00+02:00,767,15385.8811,50870,47.59086243,44.7
2019-04-14 20:00:00+02:00,32,14845.6115,51612,49.77915094,46.74
2019-04-14 21:00:00+02:00,0,14771.7205,51102,48.34475751,43.28
2019-04-14 22:00:00+02:00,0,14874.7665,50566,47.9082338,38.59
2019-04-14 23:00:00+02:00,0,15089.8572,47641,48.13559686,38.11
2019-04-15 00:00:00+02:00,0,14826.5621,44848,42.48383659,35.58
2019-04-15 01:00:00+02:00,0,14548.5811,43822,40.69201624,37.11
2019-04-15 02:00:00+02:00,0,14259.2234,43418,40.9435732,37.17
2019-04-15 03:00:00+02:00,0,13883.3642,44050,41.87607128,38.9
2019-04-15 04:00:00+02:00,0,13609.1388,45892,41.76970345,37.99
2019-04-15 05:00:00+02:00,0,13463.2813,49702,43.57631422,42.6
2019-04-15 06:00:00+02:00,385,12728.2738,57452,53.44937851,50.23
2019-04-15 07:00:00+02:00,3213,12155.3049,62869,60.42795792,58.76
2019-04-15 08:00:00+02:00,7985,11769.928,65647,58.57763918,60.33
2019-04-15 09:00:00+02:00,13238,11407.0533,65844,46.24486632,47.29
2019-04-15 10:00:00+02:00,17941,11291.9449,66779,43.55404113,43.02
2019-04-15 11:00:00+02:00,21443,11363.2827,67323,43.36377784,40.24
2019-04-15 12:00:00+02:00,23364,12343.3031,66676,37.12736011,32.05
2019-04-15 13:00:00+02:00,23536,13426.2068,66485,33.65838148,30.43
2019-04-15 14:00:00+02:00,21962,14586.5047,65629,31.49091098,32.04
2019-04-15 15:00:00+02:00,18810,14764.8897,64328,33.25454704,35.67
2019-04-15 16:00:00+02:00,14430,14901.4331,62858,34.54762402,35.58
2019-04-15 17:00:00+02:00,9400,15029.2499,62551,39.93933913,40.96
2019-04-15 18:00:00+02:00,4586,16216.3674,63179,45.24757254,47.01
2019-04-15 19:00:00+02:00,1312,17430.3186,63137,49.62574024,49.27
2019-04-15 20:00:00+02:00,50,18577.4109,62445,49.06586983,48.56
2019-04-15 21:00:00+02:00,0,20034.6054,60131,44.16458679,45.7
2019-04-15 22:00:00+02:00,0,21676.7251,56718,38.00524231,42.43
2019-04-15 23:00:00+02:00,0,23372.7212,52591,32.40918291,34.97
2019-04-16 00:00:00+02:00,0,21276.5535,49259,31.51957311,37.16
2019-04-16 01:00:00+02:00,0,20681.191,47765,31.70304475,35.85
